ticker,date,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Capital Expenditure,Interest Paid Supplemental Data,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Effect Of Exchange Rate Changes,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Proceeds From Stock Option Exercised,Cash Dividends Paid,Preferred Stock Dividend Paid,Common Stock Dividend Paid,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Long Term Debt Payments,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Net Business Purchase And Sale,Sale Of Business,Purchase Of Business,Net PPE Purchase And Sale,Purchase Of PPE,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Working Capital,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Unrealized Gain Loss On Investment Securities,Amortization Of Securities,Depreciation And Amortization,Operating Gains Losses,Gain Loss On Investment Securities,Net Income From Continuing Operations,Net Long Term Debt Issuance,Net Intangibles Purchase And Sale,Purchase Of Intangibles,Capital Expenditure Reported,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Inventory,Stock Based Compensation,Asset Impairment Charge,Deferred Tax,Deferred Income Tax,Depreciation Amortization Depletion,Amortization Cash Flow,Amortization Of Intangibles,Depreciation,Issuance Of Capital Stock,Common Stock Issuance,Net Short Term Debt Issuance,Dividends Received Cfi,Change In Other Current Liabilities,Change In Other Current Assets,Issuance Of Debt,Short Term Debt Payments,Long Term Debt Issuance,Dividend Received Cfo,Earnings Losses From Equity Investments,Gain Loss On Sale Of Business,Short Term Debt Issuance,Change In Tax Payable,Change In Income Tax Payable,Sale Of PPE,Change In Prepaid Assets,Provisionand Write Offof Assets,Other Cash Adjustment Outside Changein Cash,Change In Accrued Expense,Change In Interest Payable,Pension And Employee Benefit Expense,Net Foreign Currency Exchange Gain Loss,Net Preferred Stock Issuance,Preferred Stock Issuance,Cash From Discontinued Operating Activities,Taxes Refund Paid,Interest Paid Cfo,Gain Loss On Sale Of PPE,Preferred Stock Payments,Sale Of Intangibles,Cash From Discontinued Financing Activities,Cash From Discontinued Investing Activities,Net Investment Properties Purchase And Sale,Sale Of Investment Properties,Purchase Of Investment Properties,Cash Flow From Discontinued Operation,Interest Received Cfi,Other Cash Adjustment Inside Changein Cash,Interest Paid Cff,Excess Tax Benefit From Stock Based Compensation,Depletion,Dividend Paid Cfo,Cash Flowsfromusedin Operating Activities Direct,Classesof Cash Payments,Other Cash Paymentsfrom Operating Activities,Paymentson Behalfof Employees,Classesof Cash Receiptsfrom Operating Activities,Other Cash Receiptsfrom Operating Activities
CARR,2024-06-30,552000000.0,0.0,-3537000000.0,-108000000.0,,,2756000000.0,1180000000.0,-14000000.0,1683000000.0,-3785000000.0,-3774000000.0,-60000000.0,,-171000000.0,,-171000000.0,0.0,0.0,-3543000000.0,-3537000000.0,4808000000.0,-67000000.0,24000000.0,24000000.0,,24000000.0,-7000000.0,0.0,-7000000.0,,,660000000.0,564000000.0,187000000.0,-1000000.0,-51000000.0,-51000000.0,-173000000.0,,,294000000.0,-90000000.0,2879000000.0,447000000.0,-3530000000.0,,,-108000000.0,148000000.0,,,90000000.0,21000000.0,,-127000000.0,-127000000.0,294000000.0,,,,,,-13000000.0,,,0.0,7000000.0,,7000000.0,5000000.0,-90000000.0,,,,,,,,-93000000.0,,,,,,,96000000.0,,,,,,-11000000.0,4875000000.0,,,,,,,,,,,,,,,,
CARR,2024-03-31,552000000.0,0.0,-3537000000.0,-108000000.0,,,2756000000.0,1180000000.0,-14000000.0,1683000000.0,-3785000000.0,-3774000000.0,-60000000.0,,-171000000.0,,-171000000.0,0.0,0.0,-3543000000.0,-3537000000.0,4808000000.0,-67000000.0,24000000.0,24000000.0,,-209000000.0,-7000000.0,0.0,-7000000.0,,,660000000.0,564000000.0,187000000.0,-18000000.0,-51000000.0,-51000000.0,-173000000.0,,,294000000.0,-90000000.0,2879000000.0,447000000.0,-3530000000.0,,,-108000000.0,148000000.0,,,90000000.0,21000000.0,,-127000000.0,-127000000.0,294000000.0,,,,,,-13000000.0,,,-52000000.0,7000000.0,,7000000.0,5000000.0,-90000000.0,,,,,,,,-93000000.0,,,,,,,96000000.0,,,,,,-11000000.0,4875000000.0,,,,,,,,,,,,,,,,
CARR,2023-12-31,552000000.0,0.0,-3537000000.0,-108000000.0,,,2756000000.0,1180000000.0,-14000000.0,1683000000.0,-3785000000.0,-3774000000.0,-60000000.0,,-171000000.0,,-171000000.0,0.0,0.0,-3543000000.0,-3537000000.0,4808000000.0,-67000000.0,24000000.0,24000000.0,,16000000.0,-7000000.0,0.0,-7000000.0,,,660000000.0,564000000.0,187000000.0,19000000.0,-51000000.0,-51000000.0,-173000000.0,,,294000000.0,-90000000.0,0.0,447000000.0,-3530000000.0,,,-108000000.0,148000000.0,,,90000000.0,21000000.0,,-127000000.0,-127000000.0,294000000.0,,,,,,-13000000.0,,,-42000000.0,7000000.0,,7000000.0,5000000.0,-90000000.0,,,,,,,,-93000000.0,,,,,,,96000000.0,,,,,,-11000000.0,4875000000.0,,,,,,,,,,,,,,,,
EG,2025-06-30,1079000000.0,-200000000.0,,,59000000.0,15000000.0,1902000000.0,1567000000.0,-14000000.0,350000000.0,-284000000.0,-285000000.0,0.0,0.0,-84000000.0,,-84000000.0,-200000000.0,-200000000.0,,,-445000000.0,-445000000.0,-161000000.0,-375000000.0,1746000000.0,-2121000000.0,,,,,,1079000000.0,1077000000.0,352000000.0,-246000000.0,92000000.0,-60000000.0,,,-32000000.0,,7000000.0,7000000.0,680000000.0,,,,,-7000000.0,-7000000.0,-7000000.0,,20000000.0,,,,,,,,,,,91000000.0,,,,,,52000000.0,,,,,,,-30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,2025-03-31,928000000.0,-200000000.0,,,16000000.0,1000000.0,1567000000.0,1549000000.0,-18000000.0,35000000.0,-324000000.0,-323000000.0,-20000000.0,-19000000.0,-85000000.0,,-85000000.0,-200000000.0,-200000000.0,,,-569000000.0,-569000000.0,-180000000.0,-521000000.0,3131000000.0,-3652000000.0,,,,,,928000000.0,928000000.0,729000000.0,-143000000.0,-403000000.0,-403000000.0,,2000000.0,-46000000.0,,5000000.0,5000000.0,210000000.0,,,,,19000000.0,19000000.0,19000000.0,,6000000.0,,,,,,,,,,,132000000.0,,,,,,22000000.0,,,,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,2024-12-31,780000000.0,0.0,,,57000000.0,57000000.0,1549000000.0,1599000000.0,-9000000.0,-41000000.0,112000000.0,112000000.0,-2000000.0,-1000000.0,-85000000.0,,-85000000.0,0.0,0.0,,,-933000000.0,-932000000.0,-1285000000.0,232000000.0,3076000000.0,-2844000000.0,,,,,,780000000.0,780000000.0,1425000000.0,-357000000.0,-1100000000.0,-1165000000.0,0.0,2000000.0,-54000000.0,,-69000000.0,-69000000.0,-593000000.0,,,,,-143000000.0,-143000000.0,-143000000.0,,14000000.0,,,,,,,,0.0,0.0,,120000000.0,,,,,,57000000.0,,,,,,,-13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,2024-09-30,1738000000.0,-100000000.0,,,16000000.0,137000000.0,1599000000.0,1570000000.0,11000000.0,19000000.0,-190000000.0,-190000000.0,-2000000.0,-2000000.0,-86000000.0,,-86000000.0,-100000000.0,-100000000.0,,,-1529000000.0,-1528000000.0,616000000.0,-2225000000.0,4242000000.0,-6467000000.0,,,,,,1738000000.0,1737000000.0,1188000000.0,-143000000.0,211000000.0,280000000.0,0.0,2000000.0,-48000000.0,,26000000.0,26000000.0,509000000.0,,,,,20000000.0,20000000.0,20000000.0,,16000000.0,,,,,,,,0.0,0.0,,80000000.0,,,,,,46000000.0,,,,,,,-104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,2024-06-30,1337000000.0,-65000000.0,,,58000000.0,187000000.0,1570000000.0,1544000000.0,7000000.0,18000000.0,-152000000.0,-152000000.0,0.0,0.0,-87000000.0,,-87000000.0,-65000000.0,-65000000.0,,,-1167000000.0,-1167000000.0,-442000000.0,-834000000.0,1728000000.0,-2562000000.0,,,,,,1337000000.0,1336000000.0,584000000.0,-304000000.0,-418000000.0,-422000000.0,0.0,2000000.0,-35000000.0,,19000000.0,19000000.0,724000000.0,,,,,163000000.0,163000000.0,163000000.0,,17000000.0,,,,,,,,0.0,0.0,,109000000.0,,,,,,29000000.0,,,,,,,-149000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,2024-03-31,1337000000.0,-65000000.0,,,58000000.0,187000000.0,1570000000.0,1544000000.0,7000000.0,18000000.0,-152000000.0,-152000000.0,0.0,0.0,-87000000.0,,-87000000.0,-65000000.0,-65000000.0,,,-1167000000.0,-1167000000.0,-442000000.0,-834000000.0,1728000000.0,-2562000000.0,,,,,,1337000000.0,1336000000.0,584000000.0,-304000000.0,-418000000.0,-422000000.0,-1000000.0,2000000.0,-35000000.0,,19000000.0,19000000.0,724000000.0,,,,,163000000.0,163000000.0,163000000.0,,17000000.0,,,,,,,,0.0,0.0,,109000000.0,,,,,,29000000.0,,,,,,,-149000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,2023-12-31,1337000000.0,-65000000.0,,,58000000.0,187000000.0,1570000000.0,1544000000.0,7000000.0,18000000.0,-152000000.0,-152000000.0,0.0,0.0,-87000000.0,,-87000000.0,-65000000.0,-65000000.0,300000000.0,,-1167000000.0,-1167000000.0,-442000000.0,-834000000.0,1728000000.0,-2562000000.0,,,,,,1337000000.0,1336000000.0,584000000.0,-304000000.0,-418000000.0,-422000000.0,-1000000.0,2000000.0,-35000000.0,,19000000.0,19000000.0,724000000.0,,,,,163000000.0,163000000.0,163000000.0,,17000000.0,,,,,,,,0.0,0.0,,109000000.0,,,,,,29000000.0,,,,,,,-149000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2025-06-30,-1162000000.0,-953000000.0,-500000000.0,-208000000.0,,,3712000000.0,6326000000.0,39000000.0,-2653000000.0,-1769000000.0,-1769000000.0,-9000000.0,83000000.0,-390000000.0,,,-953000000.0,-953000000.0,-500000000.0,-500000000.0,70000000.0,70000000.0,0.0,270000000.0,533000000.0,-263000000.0,,,,-205000000.0,-208000000.0,-954000000.0,-954000000.0,-425000000.0,,-160000000.0,-160000000.0,-1724000000.0,,,290000000.0,69000000.0,,725000000.0,-500000000.0,,,,-150000000.0,-150000000.0,48000000.0,-115000000.0,44000000.0,,67000000.0,67000000.0,290000000.0,,,,,,0.0,,,,0.0,,0.0,,,,,-198000000.0,-198000000.0,3000000.0,,,,,,66000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2025-03-31,-315000000.0,-1274000000.0,-750000000.0,-236000000.0,,,6326000000.0,5600000000.0,7000000.0,719000000.0,-422000000.0,-422000000.0,-6000000.0,905000000.0,-396000000.0,,-396000000.0,-1274000000.0,-1274000000.0,349000000.0,-750000000.0,1220000000.0,1220000000.0,-3000000.0,1441000000.0,1597000000.0,-156000000.0,,,,-218000000.0,-236000000.0,-79000000.0,-79000000.0,-253000000.0,,-259000000.0,-259000000.0,-1542000000.0,,,290000000.0,69000000.0,,1122000000.0,349000000.0,,,,131000000.0,131000000.0,134000000.0,-125000000.0,85000000.0,,150000000.0,150000000.0,290000000.0,,,,,,0.0,,,,1099000000.0,,1099000000.0,,,,,-3000000.0,-3000000.0,18000000.0,,,,,,69000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2024-12-31,1527000000.0,-705000000.0,-3000000.0,-291000000.0,,,5600000000.0,6050000000.0,-42000000.0,-408000000.0,-1080000000.0,-1080000000.0,-18000000.0,24000000.0,-378000000.0,,-378000000.0,-705000000.0,-705000000.0,-3000000.0,-3000000.0,-1146000000.0,-1146000000.0,20000000.0,-881000000.0,1052000000.0,-1933000000.0,0.0,0.0,,-285000000.0,-291000000.0,1818000000.0,1818000000.0,332000000.0,,201000000.0,201000000.0,279000000.0,,,322000000.0,82000000.0,,728000000.0,-3000000.0,,,,-82000000.0,-82000000.0,38000000.0,213000000.0,47000000.0,,28000000.0,28000000.0,322000000.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,,-120000000.0,-120000000.0,6000000.0,,,,,,82000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2024-09-30,-2033000000.0,-675000000.0,0.0,-246000000.0,,,6050000000.0,10083000000.0,43000000.0,-4076000000.0,-1085000000.0,-1085000000.0,-65000000.0,38000000.0,-383000000.0,,-378000000.0,-675000000.0,-675000000.0,0.0,0.0,-1204000000.0,-1204000000.0,2000000.0,-962000000.0,315000000.0,-1277000000.0,0.0,0.0,,-244000000.0,-246000000.0,-1787000000.0,-1787000000.0,92000000.0,,132000000.0,132000000.0,-3840000000.0,,,310000000.0,55000000.0,,1376000000.0,0.0,,,,-138000000.0,-138000000.0,-158000000.0,98000000.0,42000000.0,,178000000.0,178000000.0,310000000.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,,20000000.0,20000000.0,2000000.0,,,,,,55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2024-06-30,752000000.0,-400000000.0,0.0,-269000000.0,,,10083000000.0,10911000000.0,-28000000.0,-800000000.0,-1358000000.0,-1358000000.0,-584000000.0,12000000.0,-386000000.0,,-378000000.0,-400000000.0,-400000000.0,0.0,0.0,-463000000.0,-463000000.0,-1000000.0,-225000000.0,319000000.0,-544000000.0,0.0,0.0,,-237000000.0,-269000000.0,1021000000.0,1021000000.0,-477000000.0,,-143000000.0,-143000000.0,-940000000.0,,,301000000.0,844000000.0,,1151000000.0,0.0,,,,-205000000.0,-205000000.0,-54000000.0,-129000000.0,171000000.0,,-29000000.0,-29000000.0,301000000.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,,-151000000.0,-151000000.0,32000000.0,,,,,,844000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2024-03-31,752000000.0,-400000000.0,0.0,-269000000.0,385000000.0,,10083000000.0,10911000000.0,-28000000.0,-800000000.0,-1358000000.0,-1358000000.0,-584000000.0,12000000.0,-386000000.0,,-835000000.0,-400000000.0,-400000000.0,0.0,0.0,-463000000.0,-463000000.0,-1000000.0,-225000000.0,319000000.0,-544000000.0,0.0,0.0,,-237000000.0,-269000000.0,1021000000.0,1021000000.0,-477000000.0,,-143000000.0,-143000000.0,-940000000.0,,,301000000.0,844000000.0,,1151000000.0,0.0,,,,-205000000.0,-205000000.0,-54000000.0,-129000000.0,171000000.0,,-29000000.0,-29000000.0,301000000.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,,-151000000.0,-151000000.0,32000000.0,,,,,,844000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM,2023-12-31,752000000.0,-400000000.0,0.0,-269000000.0,385000000.0,,10083000000.0,10911000000.0,-28000000.0,-800000000.0,-1358000000.0,-1358000000.0,-584000000.0,12000000.0,-386000000.0,,-828000000.0,-400000000.0,-400000000.0,0.0,0.0,-463000000.0,-463000000.0,-1000000.0,-225000000.0,319000000.0,-544000000.0,0.0,0.0,,-237000000.0,-269000000.0,1021000000.0,1021000000.0,-477000000.0,,-143000000.0,-143000000.0,-940000000.0,,,301000000.0,844000000.0,,1151000000.0,0.0,,,,-205000000.0,-205000000.0,-54000000.0,-129000000.0,171000000.0,,-29000000.0,-29000000.0,301000000.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,,-151000000.0,-151000000.0,32000000.0,,,,,,844000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2025-06-30,307000000.0,0.0,-65000000.0,-522000000.0,,,778000000.0,797000000.0,27000000.0,-46000000.0,-355000000.0,-355000000.0,-4000000.0,,-225000000.0,,-225000000.0,0.0,0.0,-126000000.0,-65000000.0,-520000000.0,-520000000.0,3000000.0,,,,-1000000.0,,-1000000.0,,,829000000.0,829000000.0,166000000.0,79000000.0,-92000000.0,-92000000.0,-10000000.0,,,,-36000000.0,,-26000000.0,138000000.0,,,-522000000.0,172000000.0,82000000.0,82000000.0,7000000.0,36000000.0,,-98000000.0,-98000000.0,613000000.0,,,,,,-264000000.0,,,0.0,203000000.0,,203000000.0,,,,,,,,,,,90000000.0,,-36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2025-03-31,-242000000.0,0.0,-97000000.0,-477000000.0,,,797000000.0,855000000.0,32000000.0,-90000000.0,151000000.0,151000000.0,-68000000.0,,-225000000.0,,-225000000.0,0.0,0.0,444000000.0,-97000000.0,-476000000.0,-476000000.0,5000000.0,,,,-4000000.0,,-4000000.0,,,235000000.0,235000000.0,-737000000.0,-70000000.0,-342000000.0,-342000000.0,-4000000.0,,,,-23000000.0,,382000000.0,198000000.0,,,-477000000.0,-216000000.0,-117000000.0,-117000000.0,-62000000.0,43000000.0,,-29000000.0,-29000000.0,603000000.0,,,,,,246000000.0,,,-47000000.0,295000000.0,,295000000.0,,,,,,,,,,,-99000000.0,,-23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2024-12-31,212000000.0,0.0,-2687000000.0,-569000000.0,,,855000000.0,951000000.0,-96000000.0,0.0,-262000000.0,-262000000.0,-17000000.0,,-157000000.0,,-157000000.0,0.0,0.0,-88000000.0,-2687000000.0,-519000000.0,-519000000.0,8000000.0,,,,-4000000.0,,-4000000.0,46000000.0,,781000000.0,781000000.0,21000000.0,-39000000.0,278000000.0,278000000.0,9000000.0,,,,-25000000.0,,146000000.0,-122000000.0,,,-569000000.0,-160000000.0,-47000000.0,-47000000.0,-58000000.0,52000000.0,,-38000000.0,-38000000.0,592000000.0,,,,,,34000000.0,,,0.0,2565000000.0,,2565000000.0,,,,,,,46000000.0,,,,-113000000.0,,-25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2024-09-30,-192000000.0,0.0,-1618000000.0,-512000000.0,,,951000000.0,3325000000.0,4000000.0,-2378000000.0,-1513000000.0,-1513000000.0,-36000000.0,,-158000000.0,,-158000000.0,0.0,0.0,-1319000000.0,-1618000000.0,-1185000000.0,-1185000000.0,8000000.0,,,,-688000000.0,,-688000000.0,12000000.0,,320000000.0,320000000.0,-105000000.0,-29000000.0,-186000000.0,-186000000.0,3000000.0,,,,-26000000.0,,-150000000.0,-1286000000.0,,,-512000000.0,-104000000.0,-214000000.0,-214000000.0,140000000.0,123000000.0,,-89000000.0,-89000000.0,564000000.0,,,,,,-33000000.0,,,74000000.0,332000000.0,,332000000.0,,,,,,,12000000.0,,,,110000000.0,,-26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2024-06-30,163000000.0,0.0,-10000000.0,-177000000.0,,,3325000000.0,811000000.0,-5000000.0,2519000000.0,2382000000.0,2382000000.0,-36000000.0,,-335000000.0,,-335000000.0,0.0,0.0,2747000000.0,-10000000.0,-203000000.0,-203000000.0,8000000.0,,,,-28000000.0,,-28000000.0,12000000.0,,340000000.0,340000000.0,38000000.0,3000000.0,-40000000.0,-40000000.0,-2000000.0,,,,4000000.0,,132000000.0,2747000000.0,,,-177000000.0,157000000.0,90000000.0,90000000.0,-28000000.0,16000000.0,,-8000000.0,-8000000.0,160000000.0,,,,,,0.0,,,-54000000.0,2757000000.0,,2757000000.0,,,,,,,12000000.0,,,,67000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2024-03-31,163000000.0,0.0,-10000000.0,-177000000.0,,,3325000000.0,811000000.0,-5000000.0,2519000000.0,2382000000.0,2382000000.0,-36000000.0,,-335000000.0,,-335000000.0,0.0,0.0,2747000000.0,-10000000.0,-203000000.0,-203000000.0,1000000.0,,,,-28000000.0,,-28000000.0,12000000.0,,340000000.0,340000000.0,38000000.0,3000000.0,-40000000.0,-40000000.0,-2000000.0,,,,4000000.0,,132000000.0,2747000000.0,,,-177000000.0,157000000.0,90000000.0,90000000.0,-28000000.0,16000000.0,,-8000000.0,-8000000.0,160000000.0,,,,,,0.0,,,-54000000.0,2757000000.0,,2757000000.0,,,,,,,12000000.0,,,,67000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,2023-12-31,163000000.0,0.0,-10000000.0,-177000000.0,,,3325000000.0,811000000.0,-5000000.0,2519000000.0,2382000000.0,2382000000.0,-36000000.0,,-335000000.0,,-335000000.0,0.0,0.0,2747000000.0,-10000000.0,-203000000.0,-203000000.0,12370198.419278,,,,-28000000.0,,-28000000.0,-922954899.684961,,340000000.0,340000000.0,38000000.0,3000000.0,-40000000.0,-40000000.0,-2000000.0,,,,4000000.0,,132000000.0,2747000000.0,,,-177000000.0,157000000.0,90000000.0,90000000.0,-28000000.0,16000000.0,,-8000000.0,-8000000.0,160000000.0,,,,,,0.0,,,-54000000.0,2757000000.0,,2757000000.0,,,,,,,6686398.054496,,,,67000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,2025-04-30,60699000.0,-89971000.0,,-58250000.0,,,1047181000.0,1212977000.0,3479000.0,-169275000.0,-229995000.0,-229995000.0,-65357000.0,,-74667000.0,,-74667000.0,-89971000.0,-89971000.0,,,-58229000.0,-58229000.0,21000.0,,,,,,,-58250000.0,-58250000.0,118949000.0,118949000.0,-258775000.0,4173000.0,-4919000.0,-4919000.0,59847000.0,,,56404000.0,732000.0,,231263000.0,,,,,-190534000.0,-51328000.0,-96022000.0,-689000.0,20390000.0,,-1559000.0,-1559000.0,56404000.0,,,,,,,,-63850000.0,,,,,,,,,44694000.0,44694000.0,,-2956000.0,,,-139206000.0,,,,,,,,,,,,,,,,,,,,,10647000.0,,,,,,,,
WSM,2025-01-31,566266000.0,-100000000.0,,-67213000.0,,,1212977000.0,826784000.0,-2921000.0,389114000.0,-177152000.0,-177152000.0,-5955000.0,,-71197000.0,,-71197000.0,-100000000.0,-100000000.0,,,-67213000.0,-67213000.0,0.0,,,,,,,-67213000.0,-67213000.0,633479000.0,633479000.0,104666000.0,2220000.0,-12283000.0,-12283000.0,63024000.0,,,58145000.0,1045000.0,,384887000.0,,,,,61500000.0,17417000.0,-21879000.0,115852000.0,32922000.0,,-738000.0,-738000.0,58145000.0,,,,,,,,-64184000.0,,,,,,,,,39296000.0,39296000.0,,1561000.0,,,44083000.0,,,,,,,,,,,,,,,,,,,,,10647000.0,,,,,,,,
WSM,2024-10-31,170052000.0,-533874000.0,,-83408000.0,,,826784000.0,1265259000.0,-51000.0,-438424000.0,-608849000.0,-608849000.0,-1882000.0,,-73093000.0,,-73093000.0,-533874000.0,-533874000.0,,,-83035000.0,-83035000.0,373000.0,,,,,,,-83408000.0,-83408000.0,253460000.0,253460000.0,-136159000.0,6567000.0,6894000.0,6894000.0,62266000.0,,,58393000.0,1531000.0,,248953000.0,,,,,76747000.0,38883000.0,63856000.0,-202522000.0,21215000.0,,-3072000.0,-3072000.0,58393000.0,,,,,,,,-69099000.0,,,,,,,,,-24973000.0,-24973000.0,,45254000.0,,,37864000.0,,,,,,,,,,,,,,,,,,,,,333000.0,,,,,,,,
WSM,2024-07-31,215062000.0,-129822000.0,,-31433000.0,,,1265259000.0,1254786000.0,26000.0,10447000.0,-204571000.0,-204571000.0,-1843000.0,,-72906000.0,,-72906000.0,-129822000.0,-129822000.0,,,-31477000.0,-31477000.0,-44000.0,,,,,,,-31433000.0,-31433000.0,246495000.0,246495000.0,-122198000.0,-19792000.0,2727000.0,2727000.0,62461000.0,,,56268000.0,1699000.0,,230995000.0,,,,,56091000.0,-3874000.0,90114000.0,-36383000.0,21871000.0,,-5393000.0,-5393000.0,56268000.0,,,,,,,,-61010000.0,,,,,,,,,-93988000.0,-93988000.0,,-63831000.0,,,59965000.0,,,,,,,,,,,,,,,,,,,,,792000.0,,,,,,,,
WSM,2024-04-30,187275000.0,-43781000.0,,-39513000.0,,,1254786000.0,1262007000.0,-876000.0,-6345000.0,-193651000.0,-193651000.0,-87008000.0,,-62862000.0,,-62862000.0,-43781000.0,-43781000.0,,,-39482000.0,-39482000.0,31000.0,,,,,,,-39513000.0,-39513000.0,226788000.0,226788000.0,-189241000.0,22592000.0,7666000.0,7666000.0,65569000.0,,,56996000.0,1264000.0,,260416000.0,,,,,-180813000.0,-65924000.0,-116731000.0,34968000.0,22975000.0,,-538000.0,-538000.0,56996000.0,,,,,,,,-70838000.0,,,,,,,,,50807000.0,50807000.0,,-2816000.0,,,-114889000.0,,,,,,,,,,,,,,,,,,,,,9347000.0,,,,,,,,
MU,2025-05-31,1671000000.0,,-978000000.0,-2938000000.0,,,10169000000.0,7563000000.0,46000000.0,2560000000.0,540000000.0,540000000.0,-99000000.0,,-131000000.0,,-131000000.0,,,770000000.0,-978000000.0,-2589000000.0,-2589000000.0,361000000.0,-12000000.0,375000000.0,-387000000.0,,,,,,4609000000.0,4609000000.0,209000000.0,,-461000000.0,,168000000.0,,,2094000000.0,,,1885000000.0,770000000.0,,,-2938000000.0,752000000.0,,,280000000.0,253000000.0,,,,2094000000.0,,,,,,,,-360000000.0,-2000000.0,1748000000.0,,1748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2025-02-28,-113000000.0,,-2542000000.0,-4055000000.0,,,7563000000.0,6697000000.0,-20000000.0,886000000.0,96000000.0,96000000.0,86000000.0,,-130000000.0,,-130000000.0,,,140000000.0,-2542000000.0,-3152000000.0,-3152000000.0,896000000.0,7000000.0,446000000.0,-439000000.0,,,,,,3942000000.0,3942000000.0,16000000.0,,1155000000.0,,15000000.0,,,2079000000.0,,,1583000000.0,140000000.0,,,-4055000000.0,-473000000.0,,,-302000000.0,249000000.0,,,,2079000000.0,,,,,,,,-160000000.0,-2000000.0,1748000000.0,,1748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2024-11-30,38000000.0,,-84000000.0,-3206000000.0,,,6697000000.0,7052000000.0,-29000000.0,-326000000.0,-422000000.0,-422000000.0,-207000000.0,,-131000000.0,,-131000000.0,,,-84000000.0,-84000000.0,-3148000000.0,-3148000000.0,7000000.0,51000000.0,428000000.0,-377000000.0,,,,,,3244000000.0,3244000000.0,-1049000000.0,,-817000000.0,,173000000.0,,,2030000000.0,,,1870000000.0,-84000000.0,,,-3206000000.0,-241000000.0,,,170000000.0,220000000.0,,,,2030000000.0,,,,,,,,-161000000.0,-2000000.0,1748000000.0,,1748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,2024-08-31,285000000.0,-300000000.0,-81000000.0,-3120000000.0,,,7052000000.0,7664000000.0,55000000.0,-667000000.0,-474000000.0,-474000000.0,36000000.0,,-129000000.0,,-129000000.0,-300000000.0,-300000000.0,-81000000.0,-81000000.0,-3598000000.0,-3598000000.0,50000000.0,-528000000.0,361000000.0,-889000000.0,,,,,,3405000000.0,3405000000.0,342000000.0,,-1019000000.0,,-23000000.0,,,1986000000.0,,,887000000.0,-81000000.0,,,-3120000000.0,1069000000.0,,,-363000000.0,213000000.0,0.0,,,1986000000.0,,,,,,,,220000000.0,-2000000.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
